tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
730,8/6/2015 17:22:19,8/6/2015 17:34:30,301,E 2 St & Avenue B,40.72217444,-73.98368779,293,Lafayette St & E 8 St,40.73028666,-73.9907647,16065,Subscriber,1984.0,1
316,8/6/2015 17:45:58,8/6/2015 17:51:14,301,E 2 St & Avenue B,40.72217444,-73.98368779,237,E 11 St & 2 Ave,40.73047309,-73.98672378,14610,Subscriber,1987.0,1
344,8/6/2015 17:52:26,8/6/2015 17:58:11,301,E 2 St & Avenue B,40.72217444,-73.98368779,300,Shevchenko Pl & E 7 St,40.728145,-73.990214,16907,Subscriber,1980.0,2
1214,8/6/2015 18:00:48,8/6/2015 18:21:02,301,E 2 St & Avenue B,40.72217444,-73.98368779,225,W 14 St & The High Line,40.74195138,-74.00803013,24131,Subscriber,1971.0,2
201,8/6/2015 18:08:37,8/6/2015 18:11:58,301,E 2 St & Avenue B,40.72217444,-73.98368779,428,E 3 St & 1 Ave,40.72467721,-73.98783413,18928,Subscriber,1980.0,1
484,8/6/2015 18:11:24,8/6/2015 18:19:28,301,E 2 St & Avenue B,40.72217444,-73.98368779,229,Great Jones St,40.72743423,-73.99379025,18122,Subscriber,1984.0,1
233,8/6/2015 18:22:29,8/6/2015 18:26:23,301,E 2 St & Avenue B,40.72217444,-73.98368779,401,Allen St & Rivington St,40.72019576,-73.98997825,22823,Subscriber,1991.0,2
213,8/6/2015 18:33:44,8/6/2015 18:37:17,301,E 2 St & Avenue B,40.72217444,-73.98368779,394,E 9 St & Avenue C,40.72521311,-73.97768752,22584,Subscriber,1979.0,1
527,8/6/2015 18:37:13,8/6/2015 18:46:00,301,E 2 St & Avenue B,40.72217444,-73.98368779,507,E 25 St & 2 Ave,40.73912601,-73.97973776,22675,Subscriber,1992.0,1
1644,8/6/2015 18:41:59,8/6/2015 19:09:23,301,E 2 St & Avenue B,40.72217444,-73.98368779,3002,South End Ave & Liberty St,40.711512,-74.01575600000001,22948,Subscriber,1976.0,1
1300,8/6/2015 18:42:44,8/6/2015 19:04:25,301,E 2 St & Avenue B,40.72217444,-73.98368779,349,Rivington St & Ridge St,40.71850211,-73.98329859,21259,Customer,,0
1263,8/6/2015 18:43:16,8/6/2015 19:04:19,301,E 2 St & Avenue B,40.72217444,-73.98368779,349,Rivington St & Ridge St,40.71850211,-73.98329859,21289,Customer,,0
233,8/6/2015 18:48:00,8/6/2015 18:51:54,301,E 2 St & Avenue B,40.72217444,-73.98368779,266,Avenue D & E 8 St,40.72368361,-73.97574813,22709,Subscriber,1986.0,1
1832,8/6/2015 18:52:37,8/6/2015 19:23:09,301,E 2 St & Avenue B,40.72217444,-73.98368779,396,Lefferts Pl & Franklin Ave,40.680342423,-73.9557689392,22690,Subscriber,1979.0,1
701,8/6/2015 18:54:36,8/6/2015 19:06:18,301,E 2 St & Avenue B,40.72217444,-73.98368779,268,Howard St & Centre St,40.71910537,-73.99973337,23498,Subscriber,1988.0,1
242,8/6/2015 19:04:12,8/6/2015 19:08:14,301,E 2 St & Avenue B,40.72217444,-73.98368779,433,E 13 St & Avenue A,40.72955361,-73.98057249,17365,Subscriber,1991.0,1
266,8/6/2015 19:06:59,8/6/2015 19:11:26,301,E 2 St & Avenue B,40.72217444,-73.98368779,432,E 7 St & Avenue A,40.72621788,-73.98379855,23644,Subscriber,1967.0,2
1235,8/6/2015 19:09:50,8/6/2015 19:30:25,301,E 2 St & Avenue B,40.72217444,-73.98368779,331,Pike St & Monroe St,40.71173107,-73.99193043,18139,Subscriber,1989.0,2
486,8/6/2015 19:16:11,8/6/2015 19:24:18,301,E 2 St & Avenue B,40.72217444,-73.98368779,504,1 Ave & E 15 St,40.73221853,-73.98165557,22618,Subscriber,1986.0,1
556,8/6/2015 19:20:14,8/6/2015 19:29:30,301,E 2 St & Avenue B,40.72217444,-73.98368779,293,Lafayette St & E 8 St,40.73028666,-73.9907647,22589,Subscriber,1976.0,1
210,8/6/2015 19:36:49,8/6/2015 19:40:19,301,E 2 St & Avenue B,40.72217444,-73.98368779,428,E 3 St & 1 Ave,40.72467721,-73.98783413,18874,Customer,,0
527,8/6/2015 19:38:06,8/6/2015 19:46:54,301,E 2 St & Avenue B,40.72217444,-73.98368779,285,Broadway & E 14 St,40.73454567,-73.99074142,17350,Subscriber,1978.0,1
2697,8/6/2015 19:38:28,8/6/2015 20:23:25,301,E 2 St & Avenue B,40.72217444,-73.98368779,312,Allen St & E Houston St,40.722055,-73.989111,23306,Customer,,0
2928,8/6/2015 19:38:54,8/6/2015 20:27:42,301,E 2 St & Avenue B,40.72217444,-73.98368779,401,Allen St & Rivington St,40.72019576,-73.98997825,22173,Customer,,0
566,8/6/2015 19:43:00,8/6/2015 19:52:27,301,E 2 St & Avenue B,40.72217444,-73.98368779,293,Lafayette St & E 8 St,40.73028666,-73.9907647,22796,Subscriber,1967.0,1
1688,8/6/2015 19:43:26,8/6/2015 20:11:34,301,E 2 St & Avenue B,40.72217444,-73.98368779,346,Bank St & Hudson St,40.73652889,-74.00618026,22019,Subscriber,1969.0,2
265,8/6/2015 19:50:46,8/6/2015 19:55:11,301,E 2 St & Avenue B,40.72217444,-73.98368779,394,E 9 St & Avenue C,40.72521311,-73.97768752,15872,Subscriber,1990.0,1
200,8/6/2015 19:55:21,8/6/2015 19:58:41,301,E 2 St & Avenue B,40.72217444,-73.98368779,394,E 9 St & Avenue C,40.72521311,-73.97768752,22556,Subscriber,1984.0,1
664,8/6/2015 20:04:45,8/6/2015 20:15:50,301,E 2 St & Avenue B,40.72217444,-73.98368779,285,Broadway & E 14 St,40.73454567,-73.99074142,22679,Customer,,0
156,8/6/2015 20:09:17,8/6/2015 20:11:53,301,E 2 St & Avenue B,40.72217444,-73.98368779,432,E 7 St & Avenue A,40.72621788,-73.98379855,17883,Subscriber,1985.0,1
558,8/6/2015 20:09:18,8/6/2015 20:18:37,301,E 2 St & Avenue B,40.72217444,-73.98368779,237,E 11 St & 2 Ave,40.73047309,-73.98672378,22071,Subscriber,1981.0,1
173,8/6/2015 20:24:15,8/6/2015 20:27:08,301,E 2 St & Avenue B,40.72217444,-73.98368779,312,Allen St & E Houston St,40.722055,-73.989111,16016,Subscriber,1990.0,1
323,8/6/2015 20:25:27,8/6/2015 20:30:51,301,E 2 St & Avenue B,40.72217444,-73.98368779,473,Rivington St & Chrystie St,40.72110063,-73.99192540000001,22168,Subscriber,1988.0,1
826,8/6/2015 20:28:30,8/6/2015 20:42:16,301,E 2 St & Avenue B,40.72217444,-73.98368779,263,Elizabeth St & Hester St,40.717290000000006,-73.996375,22727,Subscriber,1993.0,1
518,8/6/2015 20:45:04,8/6/2015 20:53:42,301,E 2 St & Avenue B,40.72217444,-73.98368779,295,Pike St & E Broadway,40.71406667,-73.99293911,19741,Subscriber,1984.0,1
300,8/6/2015 21:01:00,8/6/2015 21:06:01,301,E 2 St & Avenue B,40.72217444,-73.98368779,411,E 6 St & Avenue D,40.72228087,-73.97668709,16043,Subscriber,1983.0,2
605,8/6/2015 21:01:57,8/6/2015 21:12:03,301,E 2 St & Avenue B,40.72217444,-73.98368779,408,Market St & Cherry St,40.71076228,-73.99400398,24069,Subscriber,1992.0,2
662,8/6/2015 21:17:35,8/6/2015 21:28:37,301,E 2 St & Avenue B,40.72217444,-73.98368779,285,Broadway & E 14 St,40.73454567,-73.99074142,22542,Subscriber,1985.0,1
387,8/6/2015 21:19:46,8/6/2015 21:26:14,301,E 2 St & Avenue B,40.72217444,-73.98368779,229,Great Jones St,40.72743423,-73.99379025,22086,Subscriber,1976.0,1
1295,8/6/2015 21:47:48,8/6/2015 22:09:23,301,E 2 St & Avenue B,40.72217444,-73.98368779,448,W 37 St & 10 Ave,40.75660359,-73.9979009,22118,Subscriber,1980.0,1
740,8/6/2015 21:50:44,8/6/2015 22:03:05,301,E 2 St & Avenue B,40.72217444,-73.98368779,527,E 33 St & 2 Ave,40.744023,-73.976056,22667,Customer,,0
193,8/6/2015 22:33:48,8/6/2015 22:37:02,301,E 2 St & Avenue B,40.72217444,-73.98368779,433,E 13 St & Avenue A,40.72955361,-73.98057249,22631,Subscriber,1991.0,1
605,8/6/2015 23:10:03,8/6/2015 23:20:08,301,E 2 St & Avenue B,40.72217444,-73.98368779,307,Canal St & Rutgers St,40.71427487,-73.98990025,23912,Subscriber,1992.0,1
1201,8/6/2015 23:20:27,8/6/2015 23:40:29,301,E 2 St & Avenue B,40.72217444,-73.98368779,160,E 37 St & Lexington Ave,40.748238,-73.978311,16813,Subscriber,1954.0,1
286,8/6/2015 23:27:32,8/6/2015 23:32:18,301,E 2 St & Avenue B,40.72217444,-73.98368779,394,E 9 St & Avenue C,40.72521311,-73.97768752,17623,Subscriber,1978.0,1
573,8/6/2015 23:49:20,8/6/2015 23:58:54,301,E 2 St & Avenue B,40.72217444,-73.98368779,545,E 23 St & 1 Ave,40.736502,-73.97809472,21488,Customer,,0
622,8/6/2015 23:51:28,8/7/2015 00:01:50,301,E 2 St & Avenue B,40.72217444,-73.98368779,268,Howard St & Centre St,40.71910537,-73.99973337,22067,Subscriber,1987.0,1
679,8/7/2015 00:38:27,8/7/2015 00:49:47,301,E 2 St & Avenue B,40.72217444,-73.98368779,502,Henry St & Grand St,40.714215,-73.981346,16907,Subscriber,1989.0,1
535,8/7/2015 00:40:44,8/7/2015 00:49:40,301,E 2 St & Avenue B,40.72217444,-73.98368779,502,Henry St & Grand St,40.714215,-73.981346,20567,Customer,,0
273,8/7/2015 00:52:09,8/7/2015 00:56:42,301,E 2 St & Avenue B,40.72217444,-73.98368779,511,E 14 St & Avenue B,40.72938685,-73.97772429,23496,Subscriber,1991.0,1
608,8/7/2015 00:53:59,8/7/2015 01:04:07,301,E 2 St & Avenue B,40.72217444,-73.98368779,507,E 25 St & 2 Ave,40.73912601,-73.97973776,15794,Subscriber,1994.0,2
551,8/7/2015 01:11:59,8/7/2015 01:21:11,301,E 2 St & Avenue B,40.72217444,-73.98368779,461,E 20 St & 2 Ave,40.73587678,-73.98205027,22330,Subscriber,1988.0,1
665,8/7/2015 05:35:35,8/7/2015 05:46:40,301,E 2 St & Avenue B,40.72217444,-73.98368779,251,Mott St & Prince St,40.72317958,-73.99480012,23518,Subscriber,1960.0,1
1377,8/7/2015 06:17:31,8/7/2015 06:40:28,301,E 2 St & Avenue B,40.72217444,-73.98368779,484,W 44 St & 5 Ave,40.75500254,-73.98014437,16948,Subscriber,1984.0,1
700,8/7/2015 06:17:42,8/7/2015 06:29:23,301,E 2 St & Avenue B,40.72217444,-73.98368779,358,Christopher St & Greenwich St,40.73291553,-74.00711384,20110,Subscriber,1988.0,1
364,8/7/2015 06:38:53,8/7/2015 06:44:57,301,E 2 St & Avenue B,40.72217444,-73.98368779,250,Lafayette St & Jersey St,40.72456089,-73.99565293,17356,Subscriber,1959.0,1
1196,8/7/2015 06:39:19,8/7/2015 06:59:16,301,E 2 St & Avenue B,40.72217444,-73.98368779,440,E 45 St & 3 Ave,40.75255434,-73.97282625,18792,Subscriber,1991.0,2
233,8/7/2015 06:48:49,8/7/2015 06:52:42,301,E 2 St & Avenue B,40.72217444,-73.98368779,394,E 9 St & Avenue C,40.72521311,-73.97768752,15910,Subscriber,1989.0,1
1272,8/7/2015 07:03:02,8/7/2015 07:24:15,301,E 2 St & Avenue B,40.72217444,-73.98368779,505,6 Ave & W 33 St,40.74901271,-73.98848395,22222,Customer,,0
368,8/7/2015 07:13:09,8/7/2015 07:19:17,301,E 2 St & Avenue B,40.72217444,-73.98368779,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,18137,Subscriber,1991.0,2
657,8/7/2015 07:18:26,8/7/2015 07:29:24,301,E 2 St & Avenue B,40.72217444,-73.98368779,358,Christopher St & Greenwich St,40.73291553,-74.00711384,19105,Subscriber,1991.0,1
1208,8/7/2015 07:18:48,8/7/2015 07:38:57,301,E 2 St & Avenue B,40.72217444,-73.98368779,456,E 53 St & Madison Ave,40.75971079999999,-73.97402311,22854,Subscriber,1990.0,1
1370,8/7/2015 07:19:06,8/7/2015 07:41:56,301,E 2 St & Avenue B,40.72217444,-73.98368779,477,W 41 St & 8 Ave,40.75640548,-73.9900262,22923,Subscriber,1990.0,2
213,8/7/2015 07:21:59,8/7/2015 07:25:32,301,E 2 St & Avenue B,40.72217444,-73.98368779,403,E 2 St & 2 Ave,40.72502876,-73.99069656,22750,Subscriber,1982.0,1
872,8/7/2015 07:28:14,8/7/2015 07:42:47,301,E 2 St & Avenue B,40.72217444,-73.98368779,347,Greenwich St & W Houston St,40.728846000000004,-74.00859100000001,18958,Subscriber,1989.0,1
371,8/7/2015 07:30:32,8/7/2015 07:36:44,301,E 2 St & Avenue B,40.72217444,-73.98368779,250,Lafayette St & Jersey St,40.72456089,-73.99565293,21676,Subscriber,1991.0,1
207,8/7/2015 07:36:23,8/7/2015 07:39:50,301,E 2 St & Avenue B,40.72217444,-73.98368779,311,Norfolk St & Broome St,40.7172274,-73.98802084,19392,Subscriber,1975.0,1
813,8/7/2015 07:40:47,8/7/2015 07:54:21,301,E 2 St & Avenue B,40.72217444,-73.98368779,497,E 17 St & Broadway,40.73704984,-73.99009296,19466,Subscriber,1971.0,2
365,8/7/2015 07:42:25,8/7/2015 07:48:30,301,E 2 St & Avenue B,40.72217444,-73.98368779,229,Great Jones St,40.72743423,-73.99379025,18214,Subscriber,1988.0,2
531,8/7/2015 07:44:30,8/7/2015 07:53:21,301,E 2 St & Avenue B,40.72217444,-73.98368779,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,21191,Subscriber,1986.0,2
814,8/7/2015 07:46:25,8/7/2015 08:00:00,301,E 2 St & Avenue B,40.72217444,-73.98368779,491,E 24 St & Park Ave S,40.74096374,-73.98602213,23300,Subscriber,1987.0,2
515,8/7/2015 07:47:17,8/7/2015 07:55:52,301,E 2 St & Avenue B,40.72217444,-73.98368779,345,W 13 St & 6 Ave,40.73649403,-73.99704374,21426,Subscriber,1991.0,1
1401,8/7/2015 07:49:40,8/7/2015 08:13:01,301,E 2 St & Avenue B,40.72217444,-73.98368779,2022,E 60 St & York Ave,40.759107,-73.959223,18611,Subscriber,1989.0,2
694,8/7/2015 07:51:40,8/7/2015 08:03:14,301,E 2 St & Avenue B,40.72217444,-73.98368779,223,W 13 St & 7 Ave,40.73781509,-73.99994661,22010,Subscriber,1977.0,2
522,8/7/2015 07:51:50,8/7/2015 08:00:33,301,E 2 St & Avenue B,40.72217444,-73.98368779,285,Broadway & E 14 St,40.73454567,-73.99074142,22256,Subscriber,1975.0,1
734,8/7/2015 07:52:48,8/7/2015 08:05:03,301,E 2 St & Avenue B,40.72217444,-73.98368779,417,Barclay St & Church St,40.71291224,-74.01020234,22434,Subscriber,1976.0,1
970,8/7/2015 07:56:07,8/7/2015 08:12:18,301,E 2 St & Avenue B,40.72217444,-73.98368779,337,Old Slip & Front St,40.703799200000006,-74.00838676,21545,Subscriber,1988.0,1
756,8/7/2015 07:57:42,8/7/2015 08:10:19,301,E 2 St & Avenue B,40.72217444,-73.98368779,402,Broadway & E 22 St,40.740343200000005,-73.98955109,20296,Subscriber,1986.0,1
797,8/7/2015 07:57:50,8/7/2015 08:11:07,301,E 2 St & Avenue B,40.72217444,-73.98368779,116,W 17 St & 8 Ave,40.74177603,-74.00149746,21180,Subscriber,1985.0,1
256,8/7/2015 07:58:39,8/7/2015 08:02:55,301,E 2 St & Avenue B,40.72217444,-73.98368779,300,Shevchenko Pl & E 7 St,40.728145,-73.990214,16156,Subscriber,1994.0,1
799,8/7/2015 08:06:12,8/7/2015 08:19:32,301,E 2 St & Avenue B,40.72217444,-73.98368779,351,Front St & Maiden Ln,40.70530954,-74.00612572,21118,Subscriber,1990.0,1
1316,8/7/2015 08:06:12,8/7/2015 08:28:09,301,E 2 St & Avenue B,40.72217444,-73.98368779,358,Christopher St & Greenwich St,40.73291553,-74.00711384,15209,Subscriber,1976.0,2
1390,8/7/2015 08:13:20,8/7/2015 08:36:30,301,E 2 St & Avenue B,40.72217444,-73.98368779,267,Broadway & W 36 St,40.75097711,-73.98765428,20638,Subscriber,1988.0,1
947,8/7/2015 08:13:20,8/7/2015 08:29:07,301,E 2 St & Avenue B,40.72217444,-73.98368779,435,W 21 St & 6 Ave,40.74173969,-73.99415556,16196,Subscriber,1992.0,2
399,8/7/2015 08:16:27,8/7/2015 08:23:06,301,E 2 St & Avenue B,40.72217444,-73.98368779,293,Lafayette St & E 8 St,40.73028666,-73.9907647,21079,Subscriber,1984.0,1
595,8/7/2015 08:16:28,8/7/2015 08:26:24,301,E 2 St & Avenue B,40.72217444,-73.98368779,128,MacDougal St & Prince St,40.72710258,-74.00297088,19408,Subscriber,1961.0,1
194,8/7/2015 08:16:55,8/7/2015 08:20:10,301,E 2 St & Avenue B,40.72217444,-73.98368779,403,E 2 St & 2 Ave,40.72502876,-73.99069656,15232,Subscriber,1989.0,1
892,8/7/2015 08:17:05,8/7/2015 08:31:58,301,E 2 St & Avenue B,40.72217444,-73.98368779,279,Peck Slip & Front St,40.707873,-74.00166999999999,15153,Subscriber,1989.0,1
842,8/7/2015 08:18:12,8/7/2015 08:32:15,301,E 2 St & Avenue B,40.72217444,-73.98368779,532,S 5 Pl & S 4 St,40.710451,-73.960876,21376,Subscriber,1980.0,1
1132,8/7/2015 08:19:07,8/7/2015 08:37:59,301,E 2 St & Avenue B,40.72217444,-73.98368779,417,Barclay St & Church St,40.71291224,-74.01020234,19535,Subscriber,1981.0,1
963,8/7/2015 08:19:16,8/7/2015 08:35:19,301,E 2 St & Avenue B,40.72217444,-73.98368779,511,E 14 St & Avenue B,40.72938685,-73.97772429,16056,Subscriber,1963.0,2
982,8/7/2015 08:28:22,8/7/2015 08:44:45,301,E 2 St & Avenue B,40.72217444,-73.98368779,496,E 16 St & 5 Ave,40.73726186,-73.99238967,15044,Subscriber,1987.0,1
219,8/7/2015 08:36:34,8/7/2015 08:40:13,301,E 2 St & Avenue B,40.72217444,-73.98368779,400,Pitt St & Stanton St,40.71926081,-73.98178024,18157,Subscriber,1987.0,1
701,8/7/2015 09:04:53,8/7/2015 09:16:34,301,E 2 St & Avenue B,40.72217444,-73.98368779,264,Maiden Ln & Pearl St,40.70706456,-74.00731853,16654,Subscriber,1990.0,1
250,8/7/2015 09:06:08,8/7/2015 09:10:19,301,E 2 St & Avenue B,40.72217444,-73.98368779,403,E 2 St & 2 Ave,40.72502876,-73.99069656,16626,Subscriber,1983.0,1
426,8/7/2015 09:11:28,8/7/2015 09:18:34,301,E 2 St & Avenue B,40.72217444,-73.98368779,229,Great Jones St,40.72743423,-73.99379025,17980,Subscriber,1988.0,1
800,8/7/2015 09:23:37,8/7/2015 09:36:57,301,E 2 St & Avenue B,40.72217444,-73.98368779,382,University Pl & E 14 St,40.73492695,-73.99200509,22824,Subscriber,1974.0,1
208,8/7/2015 09:38:08,8/7/2015 09:41:37,301,E 2 St & Avenue B,40.72217444,-73.98368779,432,E 7 St & Avenue A,40.72621788,-73.98379855,22003,Subscriber,1977.0,1
1435,8/7/2015 09:39:50,8/7/2015 10:03:46,301,E 2 St & Avenue B,40.72217444,-73.98368779,526,E 33 St & 5 Ave,40.74765947,-73.98490707,22969,Subscriber,1990.0,2
1525,8/7/2015 09:58:22,8/7/2015 10:23:47,301,E 2 St & Avenue B,40.72217444,-73.98368779,533,Broadway & W 39 St,40.75299641,-73.98721619,15894,Subscriber,1979.0,1
212,8/7/2015 10:15:22,8/7/2015 10:18:54,301,E 2 St & Avenue B,40.72217444,-73.98368779,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,24273,Subscriber,1991.0,2
558,8/7/2015 10:21:42,8/7/2015 10:31:00,301,E 2 St & Avenue B,40.72217444,-73.98368779,350,Clinton St & Grand St,40.71559509,-73.9870295,14672,Subscriber,1974.0,2
1188,8/7/2015 11:38:36,8/7/2015 11:58:25,301,E 2 St & Avenue B,40.72217444,-73.98368779,79,Franklin St & W Broadway,40.71911552,-74.00666661,22513,Subscriber,1983.0,1
307,8/7/2015 11:43:46,8/7/2015 11:48:54,301,E 2 St & Avenue B,40.72217444,-73.98368779,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,18620,Subscriber,1972.0,1
283,8/7/2015 11:50:34,8/7/2015 11:55:18,301,E 2 St & Avenue B,40.72217444,-73.98368779,401,Allen St & Rivington St,40.72019576,-73.98997825,19450,Subscriber,1988.0,1
354,8/7/2015 12:00:53,8/7/2015 12:06:47,301,E 2 St & Avenue B,40.72217444,-73.98368779,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,18620,Subscriber,1967.0,2
563,8/7/2015 12:03:27,8/7/2015 12:12:50,301,E 2 St & Avenue B,40.72217444,-73.98368779,294,Washington Square E,40.73049393,-73.99572140000001,18664,Subscriber,1991.0,2
954,8/7/2015 12:26:53,8/7/2015 12:42:48,301,E 2 St & Avenue B,40.72217444,-73.98368779,526,E 33 St & 5 Ave,40.74765947,-73.98490707,22597,Subscriber,1985.0,1
1065,8/7/2015 13:02:13,8/7/2015 13:19:59,301,E 2 St & Avenue B,40.72217444,-73.98368779,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,22789,Subscriber,1976.0,1
498,8/7/2015 13:03:54,8/7/2015 13:12:12,301,E 2 St & Avenue B,40.72217444,-73.98368779,250,Lafayette St & Jersey St,40.72456089,-73.99565293,22869,Subscriber,1985.0,1
283,8/7/2015 13:10:25,8/7/2015 13:15:09,301,E 2 St & Avenue B,40.72217444,-73.98368779,394,E 9 St & Avenue C,40.72521311,-73.97768752,19818,Subscriber,1975.0,2
457,8/7/2015 13:15:28,8/7/2015 13:23:06,301,E 2 St & Avenue B,40.72217444,-73.98368779,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,21417,Customer,,0
842,8/7/2015 13:36:35,8/7/2015 13:50:38,301,E 2 St & Avenue B,40.72217444,-73.98368779,285,Broadway & E 14 St,40.73454567,-73.99074142,23305,Subscriber,1957.0,2
217,8/7/2015 13:54:19,8/7/2015 13:57:57,301,E 2 St & Avenue B,40.72217444,-73.98368779,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,19702,Subscriber,1972.0,1
1697,8/7/2015 14:15:01,8/7/2015 14:43:19,301,E 2 St & Avenue B,40.72217444,-73.98368779,498,Broadway & W 32 St,40.74854862,-73.98808416,22534,Subscriber,1958.0,2
363,8/7/2015 14:15:41,8/7/2015 14:21:44,301,E 2 St & Avenue B,40.72217444,-73.98368779,326,E 11 St & 1 Ave,40.72953837,-73.98426726,18501,Subscriber,1977.0,1
2458,8/7/2015 14:18:10,8/7/2015 14:59:09,301,E 2 St & Avenue B,40.72217444,-73.98368779,229,Great Jones St,40.72743423,-73.99379025,15339,Subscriber,1974.0,2
1523,8/7/2015 14:20:37,8/7/2015 14:46:01,301,E 2 St & Avenue B,40.72217444,-73.98368779,259,South St & Whitehall St,40.70122128,-74.01234218,19393,Customer,,0
1508,8/7/2015 14:20:44,8/7/2015 14:45:52,301,E 2 St & Avenue B,40.72217444,-73.98368779,259,South St & Whitehall St,40.70122128,-74.01234218,19806,Subscriber,1989.0,1
323,8/7/2015 14:29:28,8/7/2015 14:34:51,301,E 2 St & Avenue B,40.72217444,-73.98368779,432,E 7 St & Avenue A,40.72621788,-73.98379855,23105,Subscriber,1958.0,1
323,8/7/2015 14:29:49,8/7/2015 14:35:12,301,E 2 St & Avenue B,40.72217444,-73.98368779,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,21618,Subscriber,1974.0,1
803,8/7/2015 14:34:51,8/7/2015 14:48:14,301,E 2 St & Avenue B,40.72217444,-73.98368779,128,MacDougal St & Prince St,40.72710258,-74.00297088,19377,Subscriber,1973.0,1
269,8/7/2015 14:35:13,8/7/2015 14:39:42,301,E 2 St & Avenue B,40.72217444,-73.98368779,341,Stanton St & Mangin St,40.71782143,-73.97628939,18367,Subscriber,1972.0,2
423,8/7/2015 14:35:43,8/7/2015 14:42:47,301,E 2 St & Avenue B,40.72217444,-73.98368779,502,Henry St & Grand St,40.714215,-73.981346,20878,Subscriber,1972.0,2
703,8/7/2015 14:41:48,8/7/2015 14:53:32,301,E 2 St & Avenue B,40.72217444,-73.98368779,348,W Broadway & Spring St,40.72490985,-74.00154702,21401,Customer,,0
2242,8/7/2015 14:56:23,8/7/2015 15:33:45,301,E 2 St & Avenue B,40.72217444,-73.98368779,398,Atlantic Ave & Furman St,40.69165183,-73.99997859999999,18168,Subscriber,1987.0,1
2195,8/7/2015 14:57:13,8/7/2015 15:33:48,301,E 2 St & Avenue B,40.72217444,-73.98368779,398,Atlantic Ave & Furman St,40.69165183,-73.99997859999999,24096,Subscriber,1988.0,1
246,8/7/2015 15:01:36,8/7/2015 15:05:42,301,E 2 St & Avenue B,40.72217444,-73.98368779,445,E 10 St & Avenue A,40.72740794,-73.98142006,15312,Subscriber,1977.0,2
704,8/7/2015 15:05:19,8/7/2015 15:17:04,301,E 2 St & Avenue B,40.72217444,-73.98368779,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,17312,Subscriber,1991.0,2
853,8/7/2015 15:09:46,8/7/2015 15:23:59,301,E 2 St & Avenue B,40.72217444,-73.98368779,280,E 10 St & 5 Ave,40.73331967,-73.99510132,21652,Subscriber,1969.0,2
1155,8/7/2015 15:14:52,8/7/2015 15:34:07,301,E 2 St & Avenue B,40.72217444,-73.98368779,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,15137,Customer,,0
316,8/7/2015 15:21:28,8/7/2015 15:26:45,301,E 2 St & Avenue B,40.72217444,-73.98368779,433,E 13 St & Avenue A,40.72955361,-73.98057249,18048,Subscriber,1990.0,2
1285,8/7/2015 15:23:31,8/7/2015 15:44:57,301,E 2 St & Avenue B,40.72217444,-73.98368779,2023,E 55 St & Lexington Ave,40.75968085,-73.97031366,17275,Subscriber,1983.0,1
1002,8/7/2015 15:38:52,8/7/2015 15:55:35,301,E 2 St & Avenue B,40.72217444,-73.98368779,410,Suffolk St & Stanton St,40.72066442,-73.98517977,22111,Subscriber,1965.0,1
305,8/7/2015 15:42:53,8/7/2015 15:47:58,301,E 2 St & Avenue B,40.72217444,-73.98368779,312,Allen St & E Houston St,40.722055,-73.989111,23298,Subscriber,1984.0,2
457,8/7/2015 15:43:16,8/7/2015 15:50:53,301,E 2 St & Avenue B,40.72217444,-73.98368779,504,1 Ave & E 15 St,40.73221853,-73.98165557,17242,Customer,,0
